function_path,type,type_name
probe:curve25519-dalek/4.1.3/u64_5_as_nat_lemmas/field_lemmas/lemmas/lemma_u64_5_as_nat_k(),3,lemma
probe:curve25519-dalek/4.1.3/u64_5_as_nat_lemmas/field_lemmas/lemmas/lemma_u64_5_as_nat_product(),3,lemma
probe:curve25519-dalek/4.1.3/u64_5_as_nat_lemmas/field_lemmas/lemmas/lemma_u64_5_as_nat_sub(),3,lemma
probe:curve25519-dalek/4.1.3/variable_base/scalar_mul/serial/backend/mul(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/vartime_double_base/scalar_mul/serial/backend/mul(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/vartime_double_base_lemmas/edwards_lemmas/lemmas/lemma_vartime_double_base_col_a(),3,lemma
probe:curve25519-dalek/4.1.3/vartime_double_base_lemmas/edwards_lemmas/lemmas/lemma_vartime_double_base_col_ab(),3,lemma
probe:curve25519-dalek/4.1.3/window/&LookupTable<AffineNielsPoint>#LookupTable<i8>#select(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/window/&LookupTable<ProjectiveNielsPoint>#LookupTable<i8>#select(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/window/&NafLookupTable5<AffineNielsPoint>#NafLookupTable5<usize>#select(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/window/&NafLookupTable5<ProjectiveNielsPoint>#NafLookupTable5<usize>#select(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/window/&NafLookupTable8<AffineNielsPoint>#NafLookupTable8<usize>#select(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/window/&NafLookupTable8<ProjectiveNielsPoint>#NafLookupTable8<usize>#select(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/window/LookupTable#Default<LookupTable<AffineNielsPoint>>#default(),2,uncalled_original
probe:curve25519-dalek/4.1.3/window/LookupTable#Default<LookupTable<ProjectiveNielsPoint>>#default(),2,uncalled_original
probe:curve25519-dalek/4.1.3/window/LookupTable<AffineNielsPoint>#From<&EdwardsPoint>#from(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/window/LookupTable<ProjectiveNielsPoint>#From<&EdwardsPoint>#from(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/window/NafLookupTable5<AffineNielsPoint>#From<&EdwardsPoint>#from(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/window/NafLookupTable5<ProjectiveNielsPoint>#From<&EdwardsPoint>#from(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/window/NafLookupTable8<AffineNielsPoint>#From<&EdwardsPoint>#from(),1,internal_libsignal
probe:curve25519-dalek/4.1.3/window/NafLookupTable8<ProjectiveNielsPoint>#From<&EdwardsPoint>#from(),1,internal_libsignal
